"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105792",1185.88556085871,1.39331576167313,0.148231457384594,9.39959564762354,5.4773156626739e-21,3.49286148110974e-19
"ENSG00000151012",1530.69298361913,-1.21516363454209,0.129372667166012,-9.3927385216754,5.846013360393e-21,3.71087765509717e-19
"ENSG00000175105",1091.88736972355,1.47799860645754,0.157528847012973,9.38239969683658,6.44879977679871e-21,4.07481695485573e-19
"ENSG00000079616",2548.44404809908,1.04118438237066,0.11131340158107,9.35363008929668,8.46900381740886e-21,5.32700340115017e-19
"ENSG00000134294",7349.73489175849,1.14900787847984,0.123010889530808,9.34070050921851,9.56988398013871e-21,5.97823871639614e-19
"ENSG00000147130",1158.38272163175,1.2534496552467,0.134195568006223,9.34046983718995,9.59075729903124e-21,5.97823871639614e-19
"ENSG00000142515",98673.5013522018,0.93195029414569,0.0998142938816957,9.33684202835998,9.92501905881301e-21,6.15885263389482e-19
"ENSG00000142599",1884.51280366033,1.10164185463798,0.118202666730552,9.31994078567802,1.16405248130246e-20,7.19114206976046e-19
"ENSG00000075461",119.340318672741,2.93711485025023,0.315326672422765,9.31451446109317,1.22511587244497e-20,7.51565232790253e-19
"ENSG00000135069",4717.8301557397,-1.00576817334744,0.107980930667317,-9.31431288035624,1.22744430272147e-20,7.51565232790253e-19
"ENSG00000146674",5189.629142592,1.33736101834496,0.143694016250199,9.30700563074497,1.31486920872231e-20,8.01548903537416e-19
"ENSG00000135837",1524.82630465494,1.36512140378549,0.146741735319105,9.30288442355469,1.36686257921234e-20,8.29589665400893e-19
"ENSG00000118985",5671.96945208063,1.23318400564685,0.132831747435928,9.28380473381692,1.63532277825912e-20,9.88191991508723e-19
"ENSG00000186526",60.8352198268224,4.24616603828231,0.457435922704841,9.28253735118686,1.65489747517233e-20,9.9567266354064e-19
"ENSG00000135766",211.388362605746,2.08152829540208,0.224360303680829,9.27761400413873,1.73316108770009e-20,1.03824602301272e-18
"ENSG00000096696",9682.6662132971,0.999702818656501,0.107775564342642,9.27578365981204,1.76318084905269e-20,1.05167657712031e-18
"ENSG00000091409",2242.47860179327,-1.08786442834147,0.117286431443525,-9.2752794586072,1.77154026599068e-20,1.0521276481021e-18
"ENSG00000137504",3792.29569859837,1.06142293799298,0.114494201260868,9.27053882470944,1.85207905934272e-20,1.0952594027002e-18
"ENSG00000157224",5364.24323978424,1.11401450546315,0.120282275953714,9.26166799414266,2.0126315551792e-20,1.18514023236467e-18
"ENSG00000054356",65.3199122220356,3.97235698610484,0.429148827769932,9.25636219664669,2.11515891749346e-20,1.24023597882519e-18
"ENSG00000175265",747.485265615925,1.36070440109987,0.147272878215634,9.23934140207098,2.48019088286353e-20,1.44813845726015e-18
"ENSG00000112561",261.184315336568,1.8474727766918,0.200190215285505,9.22858679210168,2.74225903532913e-20,1.59442775339851e-18
"ENSG00000108175",6045.19523931805,0.951527408761559,0.103204683101013,9.21980844445051,2.97631443073175e-20,1.72327360219523e-18
"ENSG00000108821",837.802558656685,1.29213125349698,0.140319038727579,9.20852412626329,3.3063958793212e-20,1.90641275741861e-18
"ENSG00000131746",325.367739566226,1.74753874024633,0.189832459174167,9.2056898374951,3.39483550194375e-20,1.9492835550165e-18
"ENSG00000185650",2628.05339397716,1.13345955873722,0.123246154280109,9.19671340138647,3.6906518116012e-20,2.11038180863378e-18
"ENSG00000074219",305.345226559095,1.75649869298361,0.191072700995206,9.19282913694553,3.82642521067311e-20,2.17901531132899e-18
"ENSG00000138821",2391.63531261016,1.09028175611118,0.118725594586569,9.18320737754818,4.18438464216285e-20,2.37309486386268e-18
"ENSG00000117155",4126.00777498034,1.25009568859905,0.136187208477685,9.17924453091261,4.34126329785563e-20,2.45201638839699e-18
"ENSG00000077092",358.874971401078,1.73644277677534,0.189398694379399,9.16818768189048,4.81037950779826e-20,2.70593624507773e-18
"ENSG00000157514",1572.7619054108,1.18121142122788,0.129389995758258,9.12907844463306,6.90848513742893e-20,3.87042985148751e-18
"ENSG00000151640",357.569194300265,1.74371641065504,0.191624723329043,9.09964215661705,9.06299403641432e-20,5.05700449499602e-18
"ENSG00000009694",471.694117215128,1.46435398196612,0.161224634734804,9.08269374822786,1.05920320956803e-19,5.88644739518169e-18
"ENSG00000064012",1406.9677332714,-1.39228542751772,0.153496943208558,-9.07044399982615,1.18533008345847e-19,6.56103907795931e-18
"ENSG00000196139",71.3192643427232,3.76038213658475,0.415530247621987,9.04959905591665,1.43494248644579e-19,7.91104945316207e-18
"ENSG00000105127",1298.88129670704,1.1231882978961,0.124324886549775,9.03429980164448,1.6505570178936e-19,9.06365397365539e-18
"ENSG00000182809",292.589711918511,1.84036508895319,0.203874965183812,9.02693024272957,1.76554891973699e-19,9.65678496099622e-18
"ENSG00000181019",1210.83187704256,-1.14368402001573,0.126822923790281,-9.01795973342307,1.91624734562998e-19,1.04397758932392e-17
"ENSG00000058335",62.4136659087913,3.90793878036426,0.433919345592913,9.00614093392035,2.13434830623986e-19,1.15823968085283e-17
"ENSG00000181744",1003.23653189276,1.49382554397944,0.166399946587518,8.97731985264646,2.77442426046155e-19,1.49970636391668e-17
"ENSG00000172469",1423.31123310318,-1.33477311003557,0.148700615598663,-8.9762446823897,2.80165913585668e-19,1.50853537439629e-17
"ENSG00000168214",4774.04734999429,1.01120023836875,0.112787991820917,8.96549554649679,3.08888763782359e-19,1.65674523768228e-17
"ENSG00000096433",1489.94637109389,1.11258071237569,0.124213593059471,8.95699645241733,3.33642430877763e-19,1.78260384497548e-17
"ENSG00000172296",466.62856080255,-1.48935667921206,0.166315182827526,-8.95502535542149,3.39657559465088e-19,1.80776204149149e-17
"ENSG00000197119",834.80556742013,1.24297582622366,0.138899211859668,8.94876082867522,3.59495133149883e-19,1.90601289368892e-17
"ENSG00000117479",1277.08801175628,-1.12244066428026,0.125625808323415,-8.9347935687754,4.07939123817e-19,2.15460366235864e-17
"ENSG00000112303",52.1428420041948,4.77153480973738,0.534770672169695,8.92258131953665,4.5554419062412e-19,2.39688992770212e-17
"ENSG00000187164",2310.32662744309,-1.12965098046131,0.126737182139722,-8.9133351506578,4.95200092609348e-19,2.59567381876067e-17
"ENSG00000064225",50.7905130479225,5.34093522307985,0.59935966948109,8.91106875393183,5.0542960088739e-19,2.63929615738857e-17
"ENSG00000117000",1434.07899570405,1.26391255869838,0.142212250380132,8.88750832168085,6.24945415497783e-19,3.23894931073345e-17
"ENSG00000134698",1000.10599230747,1.2687228629292,0.142752184420961,8.88758983321664,6.24487254523548e-19,3.23894931073345e-17
"ENSG00000227051",437.524247803295,1.46548872076126,0.164946184474241,8.88464759237955,6.41237066515679e-19,3.31098452479253e-17
"ENSG00000111412",1186.41722220656,1.2185125332516,0.137318663153753,8.87361197135495,7.08109762070464e-19,3.64268508830152e-17
"ENSG00000106261",5448.92750801966,1.02999862476629,0.116218392202687,8.86261292420868,7.81605772537246e-19,4.00587432606312e-17
"ENSG00000170522",1119.33939419961,-1.20327937938495,0.13578039265756,-8.86195242062404,7.86251564798877e-19,4.01481518586231e-17
"ENSG00000109046",2684.78910749597,1.07450561766516,0.121285234755565,8.8593275169124,8.0498549744773e-19,4.09536371826532e-17
"ENSG00000198712",205309.734065899,-0.851279260626002,0.0962323909234514,-8.84607825345581,9.06487034067863e-19,4.59485991847292e-17
"ENSG00000198886",581191.038488305,-0.93169786055575,0.105421031660383,-8.83787462408114,9.75566652377035e-19,4.92696764072752e-17
"ENSG00000116991",4093.35982016253,0.974745579488012,0.110375322831371,8.83119119821018,1.03566777678595e-18,5.2114802527869e-17
"ENSG00000111328",4950.18732630382,0.995236694373112,0.112875965036477,8.8170824856425,1.17480696289649e-18,5.89020969295709e-17
"ENSG00000169136",1032.71153275237,-1.46142847311401,0.165971087339308,-8.80531962851034,1.30480208670425e-18,6.51835786130447e-17
"ENSG00000159199",1042.91869222262,-1.37850058479418,0.156919254836136,-8.7847765160094,1.56675714670176e-18,7.79884366764709e-17
"ENSG00000143153",3003.40863766051,1.34129630516412,0.152861276149548,8.77459837409634,1.71514884089387e-18,8.50689235135818e-17
"ENSG00000272398",482.546611577231,1.53383510797434,0.174841562429789,8.77271448881204,1.74409866860272e-18,8.6195847771873e-17
"ENSG00000121858",294.367400645456,1.93294257662523,0.220351353649756,8.77209304417345,1.75375389315471e-18,8.63645778415475e-17
"ENSG00000197969",2996.46224149824,1.18932813509774,0.136468070447547,8.71506522512804,2.90591310078458e-18,1.4259583506616e-16
"ENSG00000147526",1727.80629253467,1.086556011908,0.124711594599703,8.71255006718189,2.9711401225791e-18,1.45281402884274e-16
"ENSG00000187097",1515.90812047344,-1.12812983969874,0.129542490135603,-8.70856997204412,3.07732349589194e-18,1.49943670901946e-16
"ENSG00000235194",708.183995244941,1.23925406331102,0.142593016143593,8.69084683686801,3.59747768248538e-18,1.74673319895553e-16
"ENSG00000136783",825.712116726993,-1.22817747103361,0.141508461572314,-8.67918043477547,3.98630858169091e-18,1.92876007529506e-16
"ENSG00000100219",2297.36697793228,-1.00660910381208,0.116536236504379,-8.63773478538803,5.73385360347929e-18,2.76463645174029e-16
"ENSG00000169760",178.351726003981,2.0792302819255,0.240867628171964,8.63225290050625,6.01551963797774e-18,2.89037363716444e-16
"ENSG00000275591",67.3578400518266,3.97817967213838,0.462183552933211,8.60735880126236,7.47631543655352e-18,3.57983574432622e-16
"ENSG00000118263",397.836810753095,1.5973915224703,0.185746749954568,8.59983565182703,7.98303349840003e-18,3.80928336382275e-16
"ENSG00000101680",228.914066952902,-1.85709131724391,0.216253489155269,-8.58756695440197,8.88303571900513e-18,4.22417348039838e-16
"ENSG00000110031",573.960377160805,1.45131792280049,0.169084713843999,8.5833774668685,9.21274304669261e-18,4.36595679041549e-16
"ENSG00000124942",3852.59987622893,0.97303813068676,0.113779997682672,8.5519260898609,1.21051286477718e-17,5.71709113405686e-16
"ENSG00000005483",5101.75775554964,0.979683599612479,0.114776567287719,8.53557152616905,1.39464296818786e-17,6.55525648303816e-16
"ENSG00000144381",14838.5031167868,-1.05886923026197,0.124057086853533,-8.53533850518448,1.39745675856067e-17,6.55525648303816e-16
"ENSG00000111424",865.717253400913,1.16607346778698,0.136673743037655,8.53180312377713,1.44084109208163e-17,6.7359321054816e-16
"ENSG00000124813",381.457654264504,1.55111342219337,0.181843342701247,8.52994340706615,1.46419327359441e-17,6.82205606733986e-16
"ENSG00000111077",622.226061998466,1.2653520148412,0.148608791566014,8.51465112869255,1.6709257830635e-17,7.75915133759487e-16
"ENSG00000125398",239.567733216965,1.75396112109982,0.206003596993114,8.51422570625523,1.67707086668741e-17,7.76164102114393e-16
"ENSG00000170379",96.2583290834345,2.93402004732487,0.344724348834407,8.51120629350804,1.72133071407436e-17,7.93992480712035e-16
"ENSG00000166446",1550.00578784193,1.03002140738183,0.121035080806308,8.51010633049578,1.73773922161577e-17,7.98898184342823e-16
"ENSG00000150672",460.329251311,1.44595844281115,0.170273569900352,8.49197232228916,2.03159402559937e-17,9.30900600206759e-16
"ENSG00000171522",139.418599872638,2.30090257273911,0.271462207063789,8.47595913120398,2.33150601011038e-17,1.06479802534348e-15
"ENSG00000170044",118.529352550126,-2.46383638463739,0.292593215934564,-8.42068869152595,3.7427758203239e-17,1.70370170400139e-15
"ENSG00000096060",8907.28891166543,0.983997472830334,0.11704982955426,8.40665446995963,4.21871587349812e-17,1.91405213958908e-15
"ENSG00000185432",2951.82744100031,0.949624943174073,0.11313544860236,8.39369936571997,4.71079787550743e-17,2.13032748370169e-15
"ENSG00000003436",3693.63428172189,1.00636533097417,0.120065337298366,8.38181404907335,5.2118127823252e-17,2.34922036748587e-15
"ENSG00000038382",1579.80643024966,1.0133789540429,0.120920121092688,8.38056516058329,5.26741616729048e-17,2.36657483516123e-15
"ENSG00000103222",3488.5212690129,0.899018593324656,0.1074297208522,8.36843460257625,5.83886940058556e-17,2.61483089855349e-15
"ENSG00000112531",2254.50790589877,1.09641245593131,0.13113124026417,8.36118421302609,6.20918043095988e-17,2.77169802592332e-15
"ENSG00000105281",1052.79209422264,-1.240255112826,0.148467934933935,-8.35369006363484,6.61628138740788e-17,2.94392610414631e-15
"ENSG00000155792",493.915567791269,-1.32198513027386,0.158530457140308,-8.33899778074719,7.49228188198207e-17,3.32301912445089e-15
"ENSG00000178700",494.443337393135,-1.35973655521298,0.163250088162714,-8.32916276196868,8.14160696596033e-17,3.59947467076546e-15
"ENSG00000181458",178.136606607123,1.97668756532272,0.237363072175847,8.32769624694749,8.24306864707221e-17,3.63272560312692e-15
"ENSG00000078114",1734.90626723396,0.994832160067359,0.119693041120086,8.31152881368648,9.4476901034726e-17,4.15038525878901e-15
"ENSG00000172667",1573.60624121024,1.14091187323548,0.137557349509213,8.29408153985313,1.09427376022626e-16,4.79194946013006e-15
"ENSG00000143314",1610.9155572452,-1.03640389540632,0.12514580515755,-8.28157119690559,1.21560620815741e-16,5.30648539699757e-15
"ENSG00000169439",676.08521959972,1.29529366687651,0.156487940664224,8.27727466652409,1.26026306478151e-16,5.48412587749889e-15
"ENSG00000143590",649.886373184373,1.22275879403002,0.147882227097747,8.26846347953499,1.3569645826708e-16,5.8864187758616e-15
"ENSG00000152217",1161.05626162829,1.07307765160414,0.129831264245621,8.26517139642143,1.39494177575199e-16,6.03225134151749e-15
"ENSG00000120837",2297.8131827339,1.02444646122975,0.123975536735621,8.26329522907725,1.41705188489099e-16,6.10877382651759e-15
"ENSG00000135862",14982.2990357951,0.930259224442053,0.112610100206047,8.26088621482375,1.4459487319576e-16,6.21398712820783e-15
"ENSG00000048028",914.007058817126,1.16491032498826,0.14110477112351,8.25564093767326,1.51089216323171e-16,6.47298010984532e-15
"ENSG00000170421",7390.09779849719,1.00593558425795,0.121969795085,8.24741554707802,1.61856807165534e-16,6.9128842517181e-15
"ENSG00000138641",153.924605032717,2.07476087583976,0.251701221444275,8.24295116223384,1.68014165375285e-16,7.1537846783483e-15
"ENSG00000197888",1017.61317313725,-1.08878490639604,0.132574425982024,-8.21263149609018,2.16392873288762e-16,9.18541282383401e-15
"ENSG00000011451",2068.77215084418,0.987051662788378,0.120457580851669,8.19418467322391,2.52297453903785e-16,1.06767344560262e-14
"ENSG00000185633",3285.32081340462,4.00235788694666,0.488579902202573,8.19181851096122,2.57308437729108e-16,1.08555919551689e-14
"ENSG00000082153",5463.24666168215,0.905685152237358,0.110623464667433,8.18709805338424,2.67600146967437e-16,1.12554736587702e-14
"ENSG00000186462",549.305746125122,-1.29978364142931,0.158898781312644,-8.17994720092852,2.83968272427017e-16,1.19077362237729e-14
"ENSG00000041353",386.690986722821,-1.71201048351869,0.209318601660234,-8.17896961827416,2.86281272224059e-16,1.19684599547931e-14
"ENSG00000111181",47.0307102830251,4.25913073476497,0.522034801560902,8.15871034273965,3.38620611821089e-16,1.41139518866875e-14
"ENSG00000033800",1652.95454883574,1.0044964870295,0.123268196679466,8.14886981466506,3.67341144667951e-16,1.52650653450904e-14
"ENSG00000081181",474.797190993191,-1.62854254426011,0.199936499760421,-8.1452988634469,3.78346259739191e-16,1.56753159948231e-14
"ENSG00000198189",197.431311571468,1.92008839692233,0.235906717483121,8.13918491769831,3.97947789013947e-16,1.64382134458955e-14
"ENSG00000144476",1059.07719915558,-1.31841359394495,0.162901768334795,-8.09330437245687,5.80675219688194e-16,2.39148324108489e-14
"ENSG00000049759",7163.08661225005,0.842588603726166,0.10416505907588,8.08897543189,6.01687052780857e-16,2.47066630159688e-14
"ENSG00000064195",69.6328115003241,3.44961204477737,0.426517041578049,8.08786451301999,6.07198939673675e-16,2.4859227595279e-14
"ENSG00000063180",245.629179811132,1.78796602279475,0.221516588890639,8.07147686658111,6.94528828910511e-16,2.83507077712792e-14
"ENSG00000074657",1663.93244068727,1.08949839034728,0.135382764936513,8.04754128679673,8.44738782646531e-16,3.43808684537138e-14
"ENSG00000143248",173.640325199082,2.17880685368487,0.27185825696904,8.01449578164918,1.1058975594193e-15,4.48780364435316e-14
"ENSG00000166484",517.272492281611,1.36847819934222,0.170901550373368,8.00740658204977,1.17152673542573e-15,4.74023010667289e-14
"ENSG00000162433",3493.88073769661,1.11483948281708,0.139302162987372,8.00303067022835,1.21393688293762e-15,4.89750979186319e-14
"ENSG00000108061",2045.5248396987,0.990327303291866,0.123768667957564,8.00143784072571,1.2297466380592e-15,4.94687034228583e-14
"ENSG00000164039",289.167825848556,1.60859220940465,0.201347548463123,7.98913233204461,1.35891765511923e-15,5.45063840914201e-14
"ENSG00000158050",190.378823351193,1.87052635183334,0.234734502555328,7.96868944049864,1.60365894349472e-15,6.4137088034913e-14
"ENSG00000104081",413.015910090766,1.44766729425183,0.181696716610029,7.96749287087514,1.61925798161808e-15,6.45743283851038e-14
"ENSG00000169992",428.367028035353,1.39722125049927,0.175437125510533,7.96422790463116,1.66258586335686e-15,6.6111675796357e-14
"ENSG00000133019",264.561315021275,-1.57926040936082,0.198309902218759,-7.96359834628282,1.6710708065053e-15,6.62586757032103e-14
"ENSG00000113916",2006.79932577713,1.09039692120037,0.136958755912227,7.96149843752356,1.69968211257285e-15,6.72005744965231e-14
